record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
evidence_claim,1977,brian blazovic,"Brian Blazovic, MD",fellow,pubmed_author_query_candidate,Blazovic B[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Blazovic%20B%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,1988,bruce hamilton tiu m d,"Bruce Hamilton Tiu, M.D.",fellow,pubmed_author_query_candidate,D BHTM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20BHTM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2000,person_cara-mergner-dpm_fba31f3aa79f,"Cara Mergner, DPM",resident,pubmed_author_query_candidate,DPM CM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20CM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2006,person_carmen-de-carvajal-cebrian-md_c78ded9111c2,"Carmen de Carvajal Cebrian, MD",resident,pubmed_author_query_candidate,Cebrian CdC[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Cebrian%20CdC%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2007,carolina garcia mzd,"Carolina Garcia, MZD, PhD",fellow,pubmed_author_query_candidate,MZD CG[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MZD%20CG%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2026,catherine katie vanchiere ma,"Catherine “Katie” Vanchiere, MD, MA",fellow,pubmed_author_query_candidate,MA CKV[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MA%20CKV%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2033,person_chase-c-alston-md-mhs_a256a0788e33,"Chase C. Alston, MD, MHS",resident,pubmed_author_query_candidate,MHS CCA[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MHS%20CCA%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2053,christianah ademuwagun,"Christianah Ademuwagun, MD",resident,pubmed_author_query_candidate,Ademuwagun C[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Ademuwagun%20C%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2062,person_christopher-d-herrera-md-mshp_0d8197f0ddf4,"Christopher D. Herrera, MD, MSHP",resident,pubmed_author_query_candidate,MSHP CDH[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MSHP%20CDH%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2068,person_christy-ng-dds_d01d8c27bf69,"Christy Ng, DDS",resident,pubmed_author_query_candidate,DDS CN[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DDS%20CN%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2074,person_claudia-heymach_12442ff09594,Claudia Heymach,medical_student,pubmed_author_query_candidate,Heymach C[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Heymach%20C%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2078,person_clayton-blackwell-dds_5c80853aad08,"Clayton Blackwell, DDS",resident,pubmed_author_query_candidate,DDS CB[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DDS%20CB%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2091,cydney nichols m d,"Cydney Nichols, M.D.",fellow,pubmed_author_query_candidate,D CNM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20CNM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2114,danish zaidi,"Danish Zaidi, MD, MTS, MBE",fellow,pubmed_author_query_candidate,MBE DZM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MBE%20DZM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2116,person_dante-merlino-m-d_c8446ab3cb2b,"Dante Merlino, M.D.",fellow,pubmed_author_query_candidate,D DMM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20DMM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2124,person_david-b-rekhtman-md_64170f84d7ed,"David B. Rekhtman, MD",resident,pubmed_author_query_candidate,Rekhtman DB[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Rekhtman%20DB%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2126,david choi m d,"David Choi, M.D.",fellow,pubmed_author_query_candidate,D DCM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20DCM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2128,person_david-duperreault-md_08a471e3c3f0,"David Duperreault, MD",resident,pubmed_author_query_candidate,Duperreault D[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Duperreault%20D%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2131,person_david-liao-m-d_1358e1575991,"David Liao, M.D.",fellow,pubmed_author_query_candidate,D DLM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20DLM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2155,dong weilai,Dong Weilai,resident,pubmed_author_query_candidate,Weilai D[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Weilai%20D%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2156,person_drew-w-goldberg-md-mstr_f5272d930422,"Drew W. Goldberg, MD, MSTR",resident,pubmed_author_query_candidate,MSTR DWG[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MSTR%20DWG%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2161,person_edward-ford-iii-md_8ef9b74eaf0e,"Edward Ford, III, MD",resident,pubmed_author_query_candidate,III EF[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=III%20EF%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2166,person_eliana-marostica-md-mbi_b9c320a35aff,"Eliana Marostica, MD, MBI",resident,pubmed_author_query_candidate,MBI EM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MBI%20EM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2169,person_elise-fannon-md-mpp_f1617a32950d,"Elise Fannon, MD, MPP",fellow,pubmed_author_query_candidate,MPP EF[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MPP%20EF%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2177,person_elizabeth-l-malphrus-md-mpp_24b2995264cb,"Elizabeth L. Malphrus, MD, MPP",resident,pubmed_author_query_candidate,MPP ELM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MPP%20ELM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2180,ella van deventer,"Ella van Deventer, MD",resident,pubmed_author_query_candidate,Deventer Ev[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Deventer%20Ev%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2189,person_emily-grulke-dpm_97259da8da5c,"Emily Grulke, DPM",resident,pubmed_author_query_candidate,DPM EG[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20EG%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2192,person_emily-j-papazian-m-d_20fdb0251b1c,"Emily J. Papazian, M.D.",resident,pubmed_author_query_candidate,D EJPM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20EJPM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2197,emma akman greenstreet,Emma Akman Greenstreet MD,resident,pubmed_author_query_candidate,Greenstreet EA[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Greenstreet%20EA%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2201,emmanuella oyogoa d o,"Emmanuella Oyogoa, D.O.",fellow,pubmed_author_query_candidate,O EOD[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=O%20EOD%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2245,george mo m d,"George Mo, M.D.",fellow,pubmed_author_query_candidate,D GMM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20GMM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2248,person_gina-kovalik_15879a763f36,Gina Kovalik,medical_student,pubmed_author_query_candidate,Kovalik G[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Kovalik%20G%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2253,person_grant-kolsky-dpm_f7207cc1b318,"Grant Kolsky, DPM",resident,pubmed_author_query_candidate,DPM GK[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20GK%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2259,person_hagar-mahmoud-mbbch_c16cb5f241fe,"Hagar Mahmoud, MBBCh",fellow,pubmed_author_query_candidate,MBBCh HM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MBBCh%20HM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2262,person_hamidat-momoh-dpm_cbf4db147a8a,"Hamidat Momoh,DPM",resident,pubmed_author_query_candidate,DPM HM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20HM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2268,person_hannah-l-schwarzbach-m-d_cce63a6bc4f8,"Hannah L. Schwarzbach, M.D.",resident,pubmed_author_query_candidate,D HLSM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20HLSM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2271,person_hannah-rose-calvelli-md-maub_d6f6e3496f98,"Hannah Rose Calvelli, MD, MAUB",resident,pubmed_author_query_candidate,MAUB HRC[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MAUB%20HRC%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2275,person_harrison-charwat-md_35cd2cf928fa,"Harrison Charwat, MD",resident,pubmed_author_query_candidate,Charwat H[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Charwat%20H%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2280,person_hayden-han-dds_092009d1cbee,"Hayden Han, DDS",resident,pubmed_author_query_candidate,DDS HH[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DDS%20HH%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2281,person_heather-kregel-md-mscr_d6a88c53e2f8,"Heather Kregel, MD, MSCR",fellow,pubmed_author_query_candidate,MSCR HK[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MSCR%20HK%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2286,henry litt m d,"Henry Litt, M.D.",fellow,pubmed_author_query_candidate,D HLM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20HLM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2289,person_holly-mergelsberg-dpm_2625cc228c9e,"Holly Mergelsberg, DPM",resident,pubmed_author_query_candidate,DPM HM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20HM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2291,person_huiet-joseph-iv-md_8b4ae2b7c950,"Huiet Joseph, IV, MD",resident,pubmed_author_query_candidate,IV HJ[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=IV%20HJ%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2299,person_ifeoluwa-tugbobo_3db7750bb11a,Ifeoluwa Tugbobo,resident,pubmed_author_query_candidate,Tugbobo I[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Tugbobo%20I%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2303,person_isaac-adu-gyamfi-dpm_bb8b19eaf8de,"Isaac Adu-Gyamfi, DPM",resident,pubmed_author_query_candidate,DPM IA[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20IA%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2304,person_isaac-s-alderete-md-mhs_f1fa75cd20bc,"Isaac S. Alderete, MD, MHS",resident,pubmed_author_query_candidate,MHS ISA[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MHS%20ISA%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2306,isadora guarino,"Isadora Guarino MD, MEng",resident,pubmed_author_query_candidate,MEng IG[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MEng%20IG%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2309,person_ivy-a-huang-md-mehp_163659a07469,"Ivy A. Huang, MD, MEHP",fellow,pubmed_author_query_candidate,MEHP IAH[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MEHP%20IAH%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2311,jk vervilles,"JK Vervilles, MD, MPH",resident,pubmed_author_query_candidate,Vervilles J[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Vervilles%20J%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2318,jacob michalski m d,"Jacob Michalski, M.D.",fellow,pubmed_author_query_candidate,D JMM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20JMM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2326,person_jalen-benson-m-d-m-p-p_cde36c9362f7,"Jalen Benson, M.D., M.P.P",resident,pubmed_author_query_candidate,P JBMDMP[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=P%20JBMDMP%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2335,person_janae-hatwood-md_2befb076bf54,"Janae Hatwood, MD",resident,pubmed_author_query_candidate,Hatwood J[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Hatwood%20J%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2377,person_john-a-sobieski-md_c51a1567a0e2,"John A. Sobieski, MD",resident,pubmed_author_query_candidate,Sobieski JA[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Sobieski%20JA%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
