classification,bio_count,title,url,headings
context,0,"Rachel Shulman, MD - Penn Medicine",https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/renal-electrolyte-and-hypertension-division/education-and-training/fellowship-programs/nephrology-fellows/instructor/rachel-shulman,"Rachel Shulman, MD"
non_bio_roster_candidate,0,Alonzo Adrian - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/first-year-fellows/alonzo-adrian,"Adrian Alonzo, MD"
non_bio_roster_candidate,0,Galvao Rachel - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/first-year-fellows/galvao-rachel,"Rachel Galvao, MD"
non_bio_roster_candidate,0,Obaji Gladys - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/first-year-fellows/obaji-gladys,"Gladys Obaji, MD"
non_bio_roster_candidate,0,Saha Rick - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/first-year-fellows/saha-rick,"Rick Saha, MD"
non_bio_roster_candidate,0,Syracuse Bethany - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/first-year-fellows/syracuse-bethany,"Bethany Syracuse, DO"
non_bio_roster_candidate,0,Anstett Sarah - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/second-year-fellows/anstett-sarah,"Sarah Anstett, MD"
non_bio_roster_candidate,0,Krall Max - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/second-year-fellows/krall-max,"Max Krall, MD"
non_bio_roster_candidate,0,Lee Stephanie - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/second-year-fellows/lee-stephanie,"Stephanie Lee, MD"
non_bio_roster_candidate,0,Madan Riya - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/second-year-fellows/madan-riya,"Riya Madan, MD"
non_bio_roster_candidate,0,Aguila Tania - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/second-year-fellows/rivera-aguila-tania,"Tania M. Aguila Rivera, MD"
non_bio_roster_candidate,0,Breed Elise - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/third-year-fellows/breed-elise,"Elise Ristig Breed, MD, PhD"
non_bio_roster_candidate,0,Coburn Brian - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/post-doc-fellows/coburn-brian,"Brian Coburn, MD, PhD"
non_bio_roster_candidate,0,Kotzin Jonathan - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/post-doc-fellows/kotzin-jonathan,"Jonathan Kotzin, MD, PhD"
non_bio_roster_candidate,0,Riley Tom - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/post-doc-fellows/riley-tom,"Tom Riley, MD"
non_bio_roster_candidate,0,Romich Ellen - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/rheumatology/education-and-training/fellowship-programs/current-fellows/post-doc-fellows/romich-ellen,"Ellen Romich, MD"
context,0,Bansal Esha - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/bansal-esha,"Esha Bansal MD, MPH"
context,0,Barsouk Adam - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/barsouk-adam,"Adam Barsouk, MD"
context,0,Bhuiya Tanzim - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/bhuiya-tanzim,"Tanzim Bhuiya MD, MPH"
context,0,Bickford David - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/bickford-david,David Bickford MD
context,0,Bisno Dan - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/bisno-dan,Dan Bisno MD
context,0,Boakye Ellen - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/boakye-ellen,"Ellen Boakye MBChB, MPH"
context,0,Cao Yulei - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/cao-yulei,Yulei Cao MD MS
context,0,Danforth Madeline - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/danforth-madeline,Madeline Danforth MD
context,0,Dash Anwesh - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/dash-anwesh,Anwesh Dash MD
context,0,Duqueney Esther - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/duqueney-esther,Esther Duqueney MD
context,0,Early Macy - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/early-macy,Macy Early MD
context,0,Elghawy Omar - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/elghawy-omar,Omar Elghawy MD
context,0,Farley Gordon - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/farley--gordon,Gordon Farley MD
context,0,Fishman Claire - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/fishman-claire,Claire Fishman MD
context,0,Goebel Anna - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/goebel-anna,Anna Goebel MD
context,0,Hao Jackie - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/hao-jackie,Jackie Hao DO
context,0,Hewlett Hunter - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/hewlett-hunter,Hunter Hewlett MD
context,0,Kacew Alec - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/kacew-alec,Alec Kacew MD
context,0,Lai Daniel - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/lai-daniel,Daniel Lai MD
context,0,Landon Suzy - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/landon-suzy,"Suzy Landon MD, MSc"
context,0,Luo Thomas - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/luo-thomas,Thomas Luo MD
context,0,Manam Anjeli - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/manam-anjeli,Anjeli Manam MD
context,0,Mellacheruvu Pranav - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/mellacheruvu-pranav,Pranav Mellacheruvu MD
context,0,Murali Anjana - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/murali-anjana,Anjana Murali MD
context,0,Odenigbo Charles - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/odenigbo-charles,Charles Odenigbo MD
context,0,Ohley Will - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/ohley-will,Will Ohley MD
context,0,Pepe Vince - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/pepe-vince,"Vincent Pepe MD, MPH"
context,0,Ranum Alison - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/ranum-alison,Alison Ranum MD
context,0,Ravindra Kirshna - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/ravindra-kirshna,Krishna Ravindra MD
context,0,Sack Danny - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/sack-danny,"Danny Sack MD, PhD"
context,0,Salinas Parra Natalia - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/salinas-parra-natalia,Natalia Salinas Parra MD
context,0,Smith Nicholas - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/smith-nicholas,Nicholas Smith MD MBA
context,0,Storm Kyle - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/storm-kyle,Kyle Storm MD
context,0,Swami Nish - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-3/swami-nish,Nishwant Swami MD MPH
context,0,Ackerman Nicole - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/ackerman-nicole,Nicole Ackerman MD
context,0,Ademuwagun Christianah - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/ademuwagun-christianah,"Christianah Ademuwagun, MD"
context,0,Ani Omar - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/ani-omar,Omar Ani MD
context,0,Bennett Barrington - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/bennett-barrington,Barrington Bennett MD
context,0,Bhatia Ranvir - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/bhatia-ranvir,Ranvir Bhatia MD
context,0,Brown Jordana - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/brown-jordana,Jordana Brown MD
context,0,Campbell Daphne - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/campbell-daphne,"Daphne Campbell, DO"
context,0,Cordell Elizabeth - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/cordell-elizabeth,Elizabeth Cordell MD
context,0,Curfman Verna - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/curfman-verna,Verna Curfman MD
context,0,Ditmars Erick - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/ditmars-erick,Erick Ditmars MD
context,0,Federico Lydia - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/federico-lydia,"Lydia Federico MD, MPhil"
context,0,Forelli Nick - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/forelli-nick,Nick Forelli MD
context,0,Fu Kai - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/fu-kai,Kai Fu MD
context,0,Gheewala Rohi - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/gheewala-rohi,Rohi Gheewala MD
context,0,Ghodrati Farinaz - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/ghodrati-farinaz,Farinaz Ghodrati MD
context,0,Guarino Isadora - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/guarino-isadora,"Isadora Guarino MD, MEng"
context,0,Gutstein Lila - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/gutstein-lila,"Lila Gutstein, MD"
context,0,Hunt Ava - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/hunt-ava,Ava Hunt MD
context,0,Jaber Chehayeb Rachel - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/jaber-chehayeb-rachel,Rachel Jaber Chehayeb MD
context,0,Johnson Nicolette - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/johnson-nicolette,Nicolette Johnson MD
context,0,Khan Kinza - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/khan-kinza,Kinza Khan MD
context,0,Kiran Akshatha - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/kiran-akshatha,Akshatha Kiran MD
context,0,Kolkey Zak - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/kolkey-zak,Zak Kolkey MD
context,0,Manjunatha Rajashri - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/manjunatha-rajashri,"Rajashri Manjunatha, MD"
context,0,Marion Sarah - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/marion-sarah,Sarah Marion MD
context,0,Martin Elena - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/martin-elena,Elena Martin MD
context,0,Masood Faisal - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/masood-faisal,Faisal Masood MD
context,0,Morris Natalie - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/morris-natalie,Natalie Morris MD
context,0,Olsen Stefan - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/olsen-stefan,Stefan Olsen MD
context,0,Patel Chirag - Penn Medicine,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/education-and-training/internal-medicine-residency/our-program/categorical/categorical-residents/pgy-2/patel-chirag,Chirag Patel MD
