audit_key,manual_decision_row_key,decision_scaffold_key,review_batch_key,review_queue_lane,program_key,program_name,audit_status,decision_state,reviewer_action,allowed_action_match,decision_fingerprint_match,required_confirmations_present,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,audit_blocker,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_reviewer_decision_audit_9a6ce023bf6e59b13f23,vanderbilt_candidate_manual_decision_65de70b1ebdd0e355704,vanderbilt_candidate_review_decision_07ccd9bb8f10dd2e3daa,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_ee622f56733bd6a419a8,vanderbilt_candidate_manual_decision_77e8eeaec474cef7bf25,vanderbilt_candidate_review_decision_6626b04fe6aa86fb1fba,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_28677156384c666fbef1,vanderbilt_candidate_manual_decision_824218168269dd97455b,vanderbilt_candidate_review_decision_b42825ee3d24c0fcaa97,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_5710a3129a2ac5b59602,vanderbilt_candidate_manual_decision_8877dc5d08299c228cf4,vanderbilt_candidate_review_decision_402afe910fba7533d181,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_1b2ee11f540469a6df0e,vanderbilt_candidate_manual_decision_90fe7a19afe4f98352d0,vanderbilt_candidate_review_decision_a57565fa79607ec48839,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_ba0975e98846e5ec6fab,vanderbilt_candidate_manual_decision_9ad94f8e7719327a00f8,vanderbilt_candidate_review_decision_da9c80cb4413de608550,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_0033458e6c46764fa0af,vanderbilt_candidate_manual_decision_9c75d066432ec3c31467,vanderbilt_candidate_review_decision_cd0f15b751901b3ba994,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_0ab74fe36686997dc6a7,vanderbilt_candidate_manual_decision_b7d4c257c751ab6b1201,vanderbilt_candidate_review_decision_84c95ee8431fd2cde72e,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_a88a462ecb155609d914,vanderbilt_candidate_manual_decision_ba815b5776970eede34c,vanderbilt_candidate_review_decision_a9e59f8b9a5a55c4b03c,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_68dfaa17bef495dd1af7,vanderbilt_candidate_manual_decision_bfbc6dacf37c548e5fef,vanderbilt_candidate_review_decision_e0704cfb7c4ad645af08,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_04d936f70ddf93ee8275,vanderbilt_candidate_manual_decision_c5d68c671b21c80f7a9f,vanderbilt_candidate_review_decision_dc530797675361b4126a,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_a061481be4a0163b2a45,vanderbilt_candidate_manual_decision_cacf52af403e5450323f,vanderbilt_candidate_review_decision_3e8c916f0b00e69a44ec,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_a5b9b9960e79c588c867,vanderbilt_candidate_manual_decision_d853f57e0ffefc1f901c,vanderbilt_candidate_review_decision_d3c95df9e3789cdf4ca9,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_4a311479924bfe3e8e19,vanderbilt_candidate_manual_decision_da19bdede0cc39409205,vanderbilt_candidate_review_decision_67bebfa54ef18640b04c,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_188240b4f88c50032b56,vanderbilt_candidate_manual_decision_f0ed676b5e542593e43c,vanderbilt_candidate_review_decision_ca4c4e9786251212590f,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_1ffb9dfa6bd62cb93162,vanderbilt_candidate_manual_decision_f35eea5674758fdedbd4,vanderbilt_candidate_review_decision_1db3fd67a13820d59048,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_8355e563f1bb34358659,vanderbilt_candidate_manual_decision_fa3ee36ba0a2fdd7bc8e,vanderbilt_candidate_review_decision_4b622385e02cb6c62a76,vanderbilt_candidate_review_batch_7d3a883d33a9cf74dc7a,candidate_fingerprint_review,vanderbilt_program_residency-pediatrics-https-pediatrics-vumc-org-residency_de4d3d621d7e,Pediatrics,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_c2c7d33c86abdc7c803e,vanderbilt_candidate_manual_decision_00305373b0fe1e44a129,vanderbilt_candidate_review_decision_1b9c808cf88dd4427c57,vanderbilt_candidate_review_batch_c4dddd012d4265a4f615,candidate_fingerprint_review,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_b4d0a6539b58e1ff9672,vanderbilt_candidate_manual_decision_2778e62fdb93042245cb,vanderbilt_candidate_review_decision_6e0f383045f9db4ce571,vanderbilt_candidate_review_batch_c4dddd012d4265a4f615,candidate_fingerprint_review,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_328cee3584f46bb5f798,vanderbilt_candidate_manual_decision_30c3989728a3ef1e161f,vanderbilt_candidate_review_decision_7a12d907cf24742b3043,vanderbilt_candidate_review_batch_c4dddd012d4265a4f615,candidate_fingerprint_review,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
